"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"Ã»¼Û","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.040**",".048",".044",".049",".031",".022",".031",".03",".026",".027",".03",".037",".039",".048",".04",".042",".026",".029","0.028*",".03",".032",".029",".033",".039",".039",".045",".052",".04",".033",".028",".027",".024",".023",".025",".0242",".0301",
"¿µ¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".042",".049",".045",".049",".031",".025",".036",".033",".027",".025",".03",".038",".042",".047",".041",".042",".027",".032",".032",".027",".028",".026",".027",".038",".041",".045",".053",".041",".031",".027",".028",".026",".026",".026",".0254",".032",
"¹®°æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.026*",".035",".047",".045",".05",".033",".025",".029",".026",".02",".021",".023",".03",".032",".042",".04",".043",".03",".028",".025",".022",".022",".02",".023",".032",".032",".043",".051",".038",".034",".028",".024",".023",".018",".02",".02",".0256",
"µµÆò±Õ","¿ùÆò±Õ","",".019",".022",".029",".035",".038",".038",".022",".02",".018",".018",".018",".017",".023",".022",".034",".04",".037",".037",".022",".021",".024",".023",".017",".017",".019",".023",".034",".038",".04",".034",".026",".022",".025",".021",".02",".018",".021",".027",".034",".041",".044",".034",".026",".029",".024",".022",".018",".018",".019",".024",".032",".041",".048",".039",".033",".027",".025",".021",".017",".019",".019",".026",".032",".038",".047",".043",".03",".033",".03",".029",".02",".017",".022",".028",".034",".04",".046",".04",".028",".034",".028",".022",".018",".018",".019",".03",".018",".047",".052",".049",".03",".024",".03",".024",".022",".02",".022",".028",".037",".045",".043",".046",".03",".028",".029",".025",".019",".019",".024",".03",".041",".041",".054",".045",".032",".032",".028",".028",".023",".021",".025",".03",".036",".046",".044",".047",".031",".026",".032",".031",".024",".024",".026",".033",".037",".045",".042",".043",".03",".031",".029",".027",".026",".023",".026",".035",".037",".044",".053",".039",".033",".028",".028",".027",".025",".024",".0248",".029",
"Ã¢¿ø","¿ùÆò±Õ","",".018",".022",".031",".035",".038",".04",".027","0.027*","0.026*",".028",".017",".016",".023",".02",".033",".037",".036",".038",".027",".027",".031",".026",".018",".019",".022",".024",".033",".042",".05",".041",".035",".032",".035",".027",".022",".019",".022",".026",".037",".044",".049",".041",".034",".041",".033",".028",".021",".019",".022",".028",".035",".039",".05",".043",".033",".029",".03",".023",".016",".019",".018",".024",".03",".037",".046",".041",".032",".034",".031",".027",".018",".015",".02",".028",".03",".036",".042",".036",".027",".04",".028",".024",".018",".016",".025",".03",".025",".046",".049",".048",".035",".036",".037",".031",".022",".02",".021",".027",".034",".041",".043",".047",".031",".028",".032",".027",".017",".019",".022",".028",".04",".037",".051",".043",".033",".034",".027",".027",".021",".018",".023",".026",".034",".045",".043",".043",".029",".029",".035",".032",".023",".021",".024",".03",".036",".044",".043",".042","0.031*","0.034*",".034",".03",".024",".02",".024",".036",".038",".043",".054",".038",".036",".031",".032",".031",".026",".022",".0233",".0285",
"¸¶»ê","¿ùÆò±Õ","",".016",".018",".022",".026",".034",".034",".019",".02",".021",".022",".017",".016",".022",".02",".031",".036",".032",".032",".022",".024",".031",".023",".014",".018",".021",".022",".029",".03",".042",".031",".025",".021",".025",".022",".019",".016",".019",".021",".029",".035",".034",".024",".02",".027",".03",".025",".019",".017",".018",".023",".029",".037",".047",".035",".028",".025",".028",".026",".018",".019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÁøÁÖ","¿ùÆò±Õ","",".014",".018",".023",".027",".033",".036",".023","0.02*","0.022*",".023",".013",".013",".021",".018",".027",".03",".03",".03",".021","0.024*","0.028*",".023",".017",".017",".02",".022",".03",".037",".042",".039",".03",".027",".03",".024",".019",".02",".021",".025",".033",".039",".042",".04",".028",".038",".034",".03",".018",".018",".02",".028",".03",".04",".053",".04",".03",".029",".029",".025",".017",".018",".018",".021",".027",".035",".047",".044",".034",".034",".031",".024",".02",".016",".019",".023",".03",".038",".043",".036",".029",".041",".035",".025",".019",".016",".02",".028",".019",".045",".048",".05",".04",".036",".037",".03",".021",".02",".022",".026",".032",".04",".043",".05",".034",".033",".033",".023",".016",".021",".021",".027",".037",".038",".049",".046",".035",".034",".03",".026",".019",".018",".019",".025",".034",".043",".043",".046",".031",".026",".035","0.031*","0.024*",".022",".024",".029",".034","0.041*","0.040*","0.043*","0.029**","0.030*",".03",".027",".019",".018",".021",".034",".036",".043",".054",".04",".036","0.030*","0.031*",".028",".023",".02",".0226",".0289",
"ÁøÇØ","¿ùÆò±Õ","",".024",".026",".035",".04",".039",".037",".023",".025",".031",".036",".027",".02",".024",".023",".032",".036",".033","0.038**","**","**","0.030**",".03",".021",".025",".026",".027",".036",".041",".047",".035",".03",".028",".035",".032","**","**",".024",".026",".035",".041",".044",".038",".029",".037",".039",".035",".025",".021",".022",".027",".031",".034",".043",".033",".032",".03",".033",".029",".022",".022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÇÏµ¿","¿ùÆò±Õ","",".024",".026",".031",".035",".039",".039",".021",".019",".018",".028",".019",".019",".027",".028",".036",".039",".034",".035",".024",".025",".029",".028",".021",".02",".022",".024",".035",".038",".043",".038",".026",".029",".035",".03",".026",".024",".026",".032",".039",".046",".053",".043",".029",".035",".034",".034",".026",".025",".023",".034",".038",".048",".051",".042",".034",".03",".034",".031",".022",".023",".022",".03",".034",".043",".051",".044",".033",".032",".035",".031",".023",".021",".029",".035",".038",".041",".044",".035",".026",".039",".03",".027",".024",".021",".013",".031",".014",".05",".052",".048",".03",".031",".036",".029",".027",".024",".025",".031",".035",".039",".041",".042",".028",".028",".033",".032",".025",".025",".03",".035",".048",".045",".057",".051","","","",".033",".029",".025",".029",".036","0.041*",".054",".049",".047",".035",".027",".038",".038",".029",".026",".029",".038",".041",".05",".05",".048",".031",".031",".038",".036",".034",".028",".033",".041",".04",".042",".051",".038",".034",".027",".035",".036",".034",".029",".0299",".0358",
"±èÇØ","¿ùÆò±Õ","",".018",".021",".032",".04",".039",".033",".023",".022",".023",".021",".017",".016",".02",".024",".03",".038",".036",".034",".023",".022",".027",".023",".02",".018",".02",".021",".031",".04",".048",".036",".027",".026",".03",".025",".021",".018",".021",".024",".032",".038",".039",".032",".025",".03",".027",".026",".022",".018",".019",".024",".029",".037",".047",".039",".029",".028",".029",".025",".018",".017",".017",".023",".029",".037",".045",".04",".029",".03",".031",".028",".017",".015",".017",".023",".024",".035",".044",".035",".027",".036",".026",".023",".018",".017",".023",".029",".022",".043",".048",".047",".03",".029",".035",".031",".023",".019",".021",".028",".033",".039",".041",".043",".028",".025",".03",".028",".017",".018",".023",".026",".036",".036",".048",".038",".029",".03",".026",".029",".022",".018",".024",".026",".034",".045",".043",".046",".03",".029",".038","0.033*",".022",".023",".025",".032",".037",".045",".043",".044",".03",".036",".034",".028",".025",".02",".023",".034",".035",".039",".051",".035",".035",".03",".032",".03",".026",".022",".0232",".0282",
"¾ç»ê","¿ùÆò±Õ","",".018",".022",".026",".029",".037",".04",".021","0.024*","0.022**",".024",".015",".014",".018",".02",".028",".035",".033","0.036*",".018",".02",".023",".021",".015",".015",".016",".018",".026",".034",".043",".036",".031",".022",".026",".023","0.023**","0.021**",".022",".024",".033",".039",".041",".032",".026",".032",".027",".024",".02",".013",".014",".018",".024",".036",".047",".036",".029",".026",".025",".021",".015",".019",".018",".024",".029",".033",".04",".035",".029",".03","0.028**",".023",".016",".013",".018",".023",".026",".031",".04",".03",".023",".031",".025",".021",".015",".017",".026",".026",".026",".041",".046",".046",".033",".027",".031",".026",".02",".018",".02",".025",".028",".041",".044",".047",".034",".026",".031",".026",".018",".017",".021",".027",".039",".038",".052",".042",".03",".031",".026",".026",".02",".017",".022",".025",".034",".044",".044",".045",".029",".027",".034",".03",".022",".023",".028",".032",".037",".044",".042",".043","0.028*","0.032*",".031",".029",".025",".022",".023",".035",".037",".039",".049",".034",".032",".03",".032",".029",".024",".023",".0223",".0264",
"°ÅÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","0.031**",".034",".025",".025",".025",".026",".04",".046",".052",".037",".033",".028",".034",".033",".029",".024",".029",".028",".044",".042",".049",".035",".028",".032",".033",".032",".027",".028",".028",".03",".038",".046",".052",".038",".033",".032",".038",".036",".026",".025",".023",".033",".039",".044",".054",".047",".036",".038",".033",".035",".022",".024",".024",".033",".036",".041",".048",".036",".031",".033",".036",".034",".031",".028",".015",".045",".017",".056",".055",".049",".031",".033",".042",".037",".033",".029","0.025**","",".041",".048",".049",".052",".031",".031",".04",".036",".031",".028",".031",".036",".051",".048",".057",".036",".03",".027",".031",".034",".033",".027",".026",".035",".041",".045",".045",".04",".031",".029",".038","0.038**",".023","0.023**","0.031*",".033",".038",".044",".041",".041",".03",".036",".037",".037",".037",".03",".031",".044",".047",".052",".062",".042",".04","0.036**","0.039**","0.037*",".035",".031",".0327",".0371",
"»çÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".021",".024",".038",".044",".05",".044",".032",".04",".033",".028",".019",".016",".02",".029",".036",".046",".052",".041",".032",".028",".025",".021",".019",".022",".021",".024",".03",".04",".051",".047",".032",".032",".033",".029",".014",".013",".018",".025",".03",".036",".044",".033",".031",".038",".027",".021",".017",".014",".021",".026",".025",".047",".05",".046",".034",".032",".033",".03",".025",".02",".021",".026",".037",".044",".048",".053",".034",".032",".036",".024",".02",".022",".02",".032",".046",".043",".057",".048",".036",".034",".029",".027",".022",".018",".017",".028",".038",".05",".049",".05",".036",".031",".036",".03",".025","0.023*",".029",".035",".041",".05",".051",".052",".035",".037",".036",".032",".03",".025",".026",".037",".039",".042",".055",".042",".04",".032",".034",".033",".031",".027",".0269",".0316",
"¹Ð¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018*",".017",".021",".026",".036",".046",".046",".05",".034",".029",".032",".028",".019",".02",".023",".03",".042",".042",".055",".049",".035",".032",".027",".028",".021",".018",".022",".028",".034",".044",".044",".048",".031",".025",".035",".034",".023",".022",".024",".029",".038",".045",".042",".049",".031",".034",".034",".031",".023",".021",".025",".035",".039",".044",".054",".038",".035",".03",".033",".032",".027",".022",".0234",".0308",
"Åë¿µ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013*",".012",".015",".021",".039",".048",".049",".048",".03",".031",".038",".034",".025",".026",".028",".035",".05",".057",".065",".052",".037",".039",".031",".027",".026",".022",".023",".03",".038",".047",".045",".045",".033",".029",".041",".041",".029",".026",".03",".037",".043",".052",".052",".05",".034",".039",".039",".036",".031",".024",".027",".038",".042",".046",".056",".039",".039",".034",".039",".038",".031",".026",".0275",".0337",
"°í¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".027",".034",".044",".044",".057",".046",".033",".034",".029",".03",".026",".022",".024",".031",".038",".05",".053",".05",".036",".03",".041",".038",".028",".024",".026",".033",".038",".037",".044",".046",".033",".036",".035",".034",".028",".024",".026",".037",".04",".043",".052",".038",".036",".033",".037",".036",".031",".026",".0284",".0335",
"°ÅÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".024",".03",".043",".043",".056",".048",".03",".027",".026","",".021",".02",".023",".031",".039",".052",".049",".047",".032",".021",".032",".03",".022",".022",".025",".032",".035",".044",".042",".043",".028",".027",".027",".026",".025",".023",".025",".036",".036",".044","0.047*","0.040*",".035",".024",".022",".021",".018",".02",".0191",".023",
"ÇÔ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".021",".03",".042",".041",".054",".046",".034",".031",".024","",".02",".017",".02",".029",".035",".046",".044",".049",".03",".027",".029",".026",".021",".019",".022",".029",".035",".042",".043",".045",".029",".03",".026",".025",".022",".019",".022",".033",".038",".04",".05",".037",".032",".03",".026",".025",".022",".019",".0198",".024",
"ÇÔ¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".032",".035",".049",".047",".059",".047",".031",".029",".025",".025",".025",".024",".027",".034",".04",".053",".049",".05",".033",".021",".032",".031",".027",".026",".028",".038",".039",".047",".045",".046",".028",".029",".029",".028",".029",".029",".031",".041",".04",".047",".056",".041",".033",".025",".026",".029",".026",".03",".03",".0331",
"³²ÇØ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".034",".041",".054",".046",".058",".048",".035",".036",".031",".033",".028",".026",".028",".033",".038","0.049*",".05",".046",".032",".027",".042",".037",".028",".026",".03",".038",".039",".047",".047",".045",".031",".033",".033",".031",".03",".026",".029",".039",".041",".045",".054",".038",".036",".031",".036",".032",".029",".027",".0297",".0334",
"»êÃ»","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".023",".022",".027",".034",".039",".051",".049",".05",".033",".022",".029",".032",".028",".031",".03",".036",".042",".05",".048",".051",".032",".032",".03",".028",".027",".025",".029",".041",".041",".044",".052",".037",".034",".023",".026",".028",".025",".025",".0247",".0262",
"ÀÇ·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".022",".02",".023",".031",".039",".055",".05",".052",".031",".026",".034",".031",".024",".022",".025",".032",".026",".033",".045",".048",".032",".032",".029",".027",".025",".022",".025",".037",".04",".044",".057",".042",".037",".029",".029",".029",".027",".021",".0212",".0245",
"Ã¢³ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".019",".019",".022",".026",".035",".044",".045",".049",".031",".028",".034",".032",".025",".023",".025",".032",".035",".044",".042",".046",".029",".03",".03",".027",".023",".021",".025",".037",".041",".045",".054",".039",".035",".027",".029",".028",".022",".018",".0193",".0246",
"ÇÕÃµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".02",".019",".021",".029",".037",".047",".044",".048",".031",".023",".031",".029",".023",".022",".025",".034",".039",".05",".048",".051","0.038**","","0.030*",".026",".022",".02",".022",".028",".029",".031",".051",".041",".034",".024",".028",".027",".025",".022",".0236",".0307",
"µµÆò±Õ","¿ùÆò±Õ","",".018",".021",".028",".032",".037",".037",".023",".023",".023",".025",".017",".016",".022",".021",".031",".035",".034",".035",".023",".024",".029",".025",".019",".02",".021",".023",".032",".038",".046",".037",".031",".028",".031",".026",".022",".019",".022",".025",".035",".041",".044",".036",".028",".035",".031",".028",".021",".019",".02",".026",".032",".039",".049",".039",".031",".028",".03",".025",".018",".02",".018",".024",".03",".037",".046",".042",".032",".033",".031",".027",".018",".016",".02",".026",".029",".036",".043",".035",".027",".038",".029",".024",".019",".017",".023",".03",".023",".046",".049",".048",".034",".033",".036",".031",".022",".02",".021",".027",".034",".042",".044",".047",".031",".029",".033",".027",".019",".02",".024",".03",".042",".04",".053",".044",".033",".033",".028",".027",".022",".019",".023",".028",".036",".047",".045",".046",".031",".027",".035",".032",".024",".023",".026",".032",".037",".044",".044",".045",".031",".033",".033",".03",".026",".022",".025",".036",".038",".043",".053",".038",".036",".03",".032",".031",".027",".023",".0244",".0294",
"Á¦ÁÖ","¿ùÆò±Õ","",".034",".039",".043",".045",".039",".039",".029",".021",".032",".041",".031",".029",".033",".04",".045",".052",".046",".036",".023",".028",".035",".033",".029",".026",".029",".033",".041",".04",".05",".042",".024",".021",".036",".038",".031",".029",".032",".034",".041",".047",".045",".033",".026",".025",".034",".034",".03",".027",".029",".034",".041",".046",".052",".042",".028",".037",".035",".034",".029","0.023*",".027",".035",".038",".042",".043",".037",".028",".03",".042",".047",".03",".028",".032",".039",".04",".039",".044",".03",".02",".031",".035",".033",".032",".032",".013",".041",".016",".056",".056",".044",".03","0.042*","0.048*",".04",".033",".032",".032",".037",".041",".039",".044",".043",".022",".028",".048",".048",".046",".035",".038",".042",".054",".052",".065",".048",".035",".04",".041",".045",".04",".033",".034",".037",".04",".049",".043",".038",".033",".022",".045",".044",".034",".032",".037",".044",".046",".051",".051",".045",".029",".033",".038",".042",".043",".038",".039",".044",".046",".045",".05",".036",".036",".031",".038",".041",".039",".036",".0389",".0412",
"¼­±ÍÆ÷","¿ùÆò±Õ","",".04",".042",".052",".057",".054",".045",".035",".033",".04",".053",".048",".034",".037",".047",".052",".061",".054",".043",".027",".034",".043",".045",".035",".028",".03",".034",".045",".051",".057",".043",".026",".024",".04",".042",".03",".025",".028",".026",".029",".034",".039",".04",".025",".03",".039",".036",".04",".033",".033",".043",".048",".05",".054",".045",".031",".033",".042",".036",".029",".038",".04",".05",".049",".053",".047",".041",".024",".025",".033",".041",".032",".027",".027",".037",".037",".043",".051",".031",".022",".031",".035",".03",".039",".031",".012",".037",".011",".052",".051",".044",".02",".017",".044",".041",".038",".033",".033",".04",".044",".047",".046",".041",".022",".027",".04",".043",".045",".038",".04",".043",".054",".052",".061",".047",".035",".038",".04",".04",".041",".038",".039",".042",".047",".056",".047",".041",".034",".021",".046",".046",".038",".037",".039",".045",".048",".054",".052",".046",".028",".035",".042",".046",".048",".04",".041",".048",".051",".052",".055",".04",".037",".033",".042",".044",".044",".037",".0402",".0432",
"µµÆò±Õ","¿ùÆò±Õ","",".036",".04",".046",".049",".044",".041",".031",".025",".035",".045",".037",".03",".034",".042",".048",".055",".049",".039",".025",".03",".038",".037",".032",".027",".029",".034",".042",".044",".052",".042",".025",".022",".037",".039",".031",".028",".031",".031",".037",".042",".043",".036",".026",".027",".036",".035",".033",".029",".031",".037",".043",".047",".052",".043",".029",".036",".037",".035",".029",".029",".031",".04",".041",".046",".044",".038",".027",".028",".039",".045",".031",".028",".03",".039",".039",".04",".046",".03",".021",".031",".035",".032",".034",".032",".013",".04",".014",".055",".054",".044",".026","0.030*",".047",".041",".035",".033",".033",".038",".042",".043",".045",".042",".022",".028",".044",".046",".045",".037",".039",".043",".054",".052",".062",".048",".035",".039",".041",".042",".041",".036",".037",".041",".044",".053",".046",".04",".034",".021",".046",".046",".037",".035",".038",".044",".047",".053",".051",".045",".029",".034",".04",".044",".046",".039",".04",".046",".049",".048",".052",".038",".036",".032",".04",".042",".042",".037",".0395",".0421",
